ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
72926,@Citi973 @JDMahama Were these roads not done in the green book? Or akuffo addo has destroyed all in 4 years? Jokers,John,-1.0, mahama were these roads not done in the green book or akuffo addo has destroyed all in  years jokers,"['mahama', 'were', 'these', 'road', 'not', 'done', 'in', 'the', 'green', 'book', 'or', 'akuffo', 'addo', 'ha', 'destroy', 'all', 'in', 'year', 'joker']"
72932,"@UmaruSanda 
ItÃ¢â¬â¢s quite unfortunate that JDM is promising to release galamseyers amnesty.
JDM is too desperate forÃ¢â¬Â¦ https://t.co/ugyshs3WsR",John,-1.0," 
its quite unfortunate that jdm is promising to release galamseyers amnesty
jdm is too desperate for ","['it', 'quit', 'unfortun', 'that', 'jdm', 'is', 'promis', 'to', 'releas', 'galamsey', 'amnesti', 'jdm', 'is', 'too', 'desper', 'for']"
72935,If you are not a president then you are apparantly normal citizen so you should pay toll. Please @JDMahama come andÃ¢â¬Â¦ https://t.co/8XyGwK7fik,John,-1.0,if you are not a president then you are apparantly normal citizen so you should pay toll please mahama come and ,"['if', 'you', 'are', 'not', 'a', 'presid', 'then', 'you', 'are', 'apparantli', 'normal', 'citizen', 'so', 'you', 'should', 'pay', 'toll', 'pleas', 'mahama', 'come', 'and']"
72938,@Rasta4NDC @JDMahama The NDC is million miles away from Pan-Afrikansim. The same Man who was just in power less thaÃ¢â¬Â¦ https://t.co/mT1i72sDU2,John,-1.0, mahama the ndc is million miles away from pan-afrikansim the same man who was just in power less tha ,"['mahama', 'the', 'ndc', 'is', 'million', 'mile', 'away', 'from', 'pan-afrikansim', 'the', 'same', 'man', 'who', 'wa', 'just', 'in', 'power', 'less', 'tha']"
72939,@NobleSo82936007 @Rasta4NDC @JDMahama Masa take your time n read the People's Manifesto on Ndc website n you will kÃ¢â¬Â¦ https://t.co/KOi0u08t2w,John,-1.0,  mahama masa take your time n read the people's manifesto on ndc website n you will k ,"['mahama', 'masa', 'take', 'your', 'time', 'n', 'read', 'the', ""people'"", 'manifesto', 'on', 'ndc', 'websit', 'n', 'you', 'will', 'k']"
72941,@Rasta4NDC @JDMahama The NDC has the common man at heartÃ°Å¸ËâÃ°Å¸Ëâ. the same party that tax poor head potters from North. WÃ¢â¬Â¦ https://t.co/bPtEWtFi6p,John,-1.0, mahama the ndc has the common man at heart the same party that tax poor head potters from north w ,"['mahama', 'the', 'ndc', 'ha', 'the', 'common', 'man', 'at', 'heart', 'the', 'same', 'parti', 'that', 'tax', 'poor', 'head', 'potter', 'from', 'north', 'w']"
72942,@august4551 @JDMahama Read again. All those numerous scandals doesn't whether real or perception or propaganda becaÃ¢â¬Â¦ https://t.co/36g2MfdFi1,John,-1.0, mahama read again all those numerous scandals doesn't whether real or perception or propaganda beca ,"['mahama', 'read', 'again', 'all', 'those', 'numer', 'scandal', ""doesn't"", 'whether', 'real', 'or', 'percept', 'or', 'propaganda', 'beca']"
72944,"@Citi973 @JDMahama We know what better means to Mahama.
c/o Kanazoe.
The road he said was the best he had seen liesÃ¢â¬Â¦ https://t.co/sZzns6gZQO",John,-1.0," mahama we know what better means to mahama
c/o kanazoe
the road he said was the best he had seen lies ","['mahama', 'we', 'know', 'what', 'better', 'mean', 'to', 'mahama', 'c', 'o', 'kanazo', 'the', 'road', 'he', 'said', 'wa', 'the', 'best', 'he', 'had', 'seen', 'lie']"
72952,@slytlyusevirgin @JDMahama God is not wicked to appoint Selfish/Wicked guy like mahama de rejected saul of our timeÃ¢â¬Â¦ https://t.co/6uW8uRq70M,John,-1.0, mahama god is not wicked to appoint selfish/wicked guy like mahama de rejected saul of our time ,"['mahama', 'god', 'is', 'not', 'wick', 'to', 'appoint', 'selfish', 'wick', 'guy', 'like', 'mahama', 'de', 'reject', 'saul', 'of', 'our', 'time']"
72953,"@BolgatangaZ @JDMahama Like father like son 

Aside de word insult wat else do u know....ndc FOR SALE @ÃÂ¢1.00",John,-1.0," mahama like father like son 

aside de word insult wat else do u knowndc for sale ","['mahama', 'like', 'father', 'like', 'son', 'asid', 'de', 'word', 'insult', 'wat', 'els', 'do', 'u', 'knowndc', 'for', 'sale']"
72955,"@Citi973 @JDMahama Talkative promising everything 
#MaintainNanaAddo #1Touch4Nana #4MoreForNana",John,-1.0," mahama talkative promising everything 
#maintainnanaaddo #touchnana #morefornana","['mahama', 'talk', 'promis', 'everyth', '#maintainnanaaddo', '#touchnana', '#morefornana']"
72964,@JDMahama I will do so but when you win pay your attention to Northerners Garu-Tempane (no good road under your time),John,-1.0,mahama i will do so but when you win pay your attention to northerners garu-tempane (no good road under your time),"['mahama', 'i', 'will', 'do', 'so', 'but', 'when', 'you', 'win', 'pay', 'your', 'attent', 'to', 'northern', 'garu-tempan', 'no', 'good', 'road', 'under', 'your', 'time']"
72966,@Rasta4NDC @JDMahama Cya the ThereÃ¢â¬â¢s no difference between the NDC/NPP. Both parties are visionless and useless asÃ¢â¬Â¦ https://t.co/epFkU18RNs,John,-1.0, mahama cya the theres no difference between the ndc/npp both parties are visionless and useless as ,"['mahama', 'cya', 'the', 'there', 'no', 'differ', 'between', 'the', 'ndc', 'npp', 'both', 'parti', 'are', 'visionless', 'and', 'useless', 'as']"
72967,@Rasta4NDC @JDMahama Is Good to sight InI Breddrins as Fari  coming out now wen it comes to National issues.but urÃ¢â¬Â¦ https://t.co/gAP68UWydY,John,-1.0, mahama is good to sight ini breddrins as fari  coming out now wen it comes to national issuesbut ur ,"['mahama', 'is', 'good', 'to', 'sight', 'ini', 'breddrin', 'as', 'fari', 'come', 'out', 'now', 'wen', 'it', 'come', 'to', 'nation', 'issuesbut', 'ur']"
72968,"@OfficialNDCGh @JDMahama NDC no no, they want to pretend they didn't steal loads of money so they are coming out begging for money.",John,-1.0,ndc mahama ndc no no they want to pretend they didn't steal loads of money so they are coming out begging for money,"['ndc', 'mahama', 'ndc', 'no', 'no', 'they', 'want', 'to', 'pretend', 'they', ""didn't"", 'steal', 'load', 'of', 'money', 'so', 'they', 'are', 'come', 'out', 'beg', 'for', 'money']"
72971,@JDMahama Vote 1 for a better future for the people in this country. Vote 1 if you don't want dumsor that collapsedÃ¢â¬Â¦ https://t.co/dz2aAvFUgP,John,-1.0,mahama vote  for a better future for the people in this country vote  if you don't want dumsor that collapsed ,"['mahama', 'vote', 'for', 'a', 'better', 'futur', 'for', 'the', 'peopl', 'in', 'thi', 'countri', 'vote', 'if', 'you', ""don't"", 'want', 'dumsor', 'that', 'collaps']"
72972,@OfficialNDCGh Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸ËÅÃ°Å¸Ëâ¹Ã°Å¸Ëâ¦Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸ËâIs @JDMahama @OfficialNDCGh now soliciting for funds to sponsor their campaign. I don't dieÃ¢â¬Â¦ https://t.co/rP3NOt6XBk,John,-1.0,ndc is mahama ndc now soliciting for funds to sponsor their campaign i don't die ,"['ndc', 'is', 'mahama', 'ndc', 'now', 'solicit', 'for', 'fund', 'to', 'sponsor', 'their', 'campaign', 'i', ""don't"", 'die']"
72989,"@Citi973 @JDMahama Yes, because the galamsey fight is nothing but a scam, a BIG scam by the NPP government. #EndNPP https://t.co/qBSzBnlfns",John,-1.0, mahama yes because the galamsey fight is nothing but a scam a big scam by the npp government  ,"['mahama', 'ye', 'becaus', 'the', 'galamsey', 'fight', 'is', 'noth', 'but', 'a', 'scam', 'a', 'big', 'scam', 'by', 'the', 'npp', 'govern']"
73002,@JDMahama Leave Mahama alone. He is a dead goat. That's how dead goats behave,John,-1.0,mahama leave mahama alone he is a dead goat that's how dead goats behave,"['mahama', 'leav', 'mahama', 'alon', 'he', 'is', 'a', 'dead', 'goat', ""that'"", 'how', 'dead', 'goat', 'behav']"
73005,@JDMahama You invite who to vote #2? Do you still see Ghanaians as people who have short memories? Then it is a badÃ¢â¬Â¦ https://t.co/OUgTBILdOm,John,-1.0,mahama you invite who to vote # do you still see ghanaians as people who have short memories then it is a bad ,"['mahama', 'you', 'invit', 'who', 'to', 'vote', 'do', 'you', 'still', 'see', 'ghanaian', 'as', 'peopl', 'who', 'have', 'short', 'memori', 'then', 'it', 'is', 'a', 'bad']"
73019,"@JDMahama John,the mortuary man.",John,-1.0,mahama johnthe mortuary man,"['mahama', 'johnth', 'mortuari', 'man']"
73021,@Joy997FM The only problem Ghana is having today is @JDMahama.. Must u be promising them freedom even if they are guilty b4 the law.,John,-1.0, the only problem ghana is having today is mahama must u be promising them freedom even if they are guilty b the law,"['the', 'onli', 'problem', 'ghana', 'is', 'have', 'today', 'is', 'mahama', 'must', 'u', 'be', 'promis', 'them', 'freedom', 'even', 'if', 'they', 'are', 'guilti', 'b', 'the', 'law']"
73022,@JDMahama 4more for Nana. One good term deserve another,John,-1.0,mahama more for nana one good term deserve another,"['mahama', 'more', 'for', 'nana', 'one', 'good', 'term', 'deserv', 'anoth']"
73025,@PExposes @Barca4lyff2 @JDMahama You and who knows? I dont know anything about that. Do you have proof or typical lies???,John,-1.0,  mahama you and who knows i dont know anything about that do you have proof or typical lies,"['mahama', 'you', 'and', 'who', 'know', 'i', 'dont', 'know', 'anyth', 'about', 'that', 'do', 'you', 'have', 'proof', 'or', 'typic', 'lie']"
73027,"@1Farakhan @addo_u @Citi973 @JDMahama The NDC plagiarized its campaign design &amp; concept, copied the NPPÃ¢â¬â¢s manifestoÃ¢â¬Â¦ https://t.co/23xe8yqGYj",John,-1.0,   mahama the ndc plagiarized its campaign design  concept copied the npps manifesto ,"['mahama', 'the', 'ndc', 'plagiar', 'it', 'campaign', 'design', 'concept', 'copi', 'the', 'npp', 'manifesto']"
73028,I hope you @JDMahama and @OfficialNDCGh will not legalize prostitution soon Ã°Å¸Â¤âÃ°Å¸Â¤âÃ°Å¸Â¤âÃ°Å¸Â¤â too desperate for power. RememberÃ¢â¬Â¦ https://t.co/coiX69lRV2,John,-1.0,i hope you mahama and ndc will not legalize prostitution soon  too desperate for power remember ,"['i', 'hope', 'you', 'mahama', 'and', 'ndc', 'will', 'not', 'legal', 'prostitut', 'soon', 'too', 'desper', 'for', 'power', 'rememb']"
73036,@1Farakhan @Boakyewaa_N @Citi973 @JDMahama The message and the messenger is weak.,John,-1.0,   mahama the message and the messenger is weak,"['mahama', 'the', 'messag', 'and', 'the', 'messeng', 'is', 'weak']"
73042,"@JDMahama @NJOAgyemang Economic hardship 
Poor standard of living 
Shortage of power supply 
High unemployment rateÃ¢â¬Â¦ https://t.co/YpKNKXmbQi",John,-1.0,"mahama  economic hardship 
poor standard of living 
shortage of power supply 
high unemployment rate ","['mahama', 'econom', 'hardship', 'poor', 'standard', 'of', 'live', 'shortag', 'of', 'power', 'suppli', 'high', 'unemploy', 'rate']"
73047,"@addo_u @Boakyewaa_N @Citi973 @JDMahama I'm being charitable with you.

That incompetence lies have all now been exÃ¢â¬Â¦ https://t.co/tArujTwxUG",John,-1.0,"   mahama i'm being charitable with you

that incompetence lies have all now been ex ","['mahama', ""i'm"", 'be', 'charit', 'with', 'you', 'that', 'incompet', 'lie', 'have', 'all', 'now', 'been', 'ex']"
73048,@JDMahama @NJOAgyemang You speak of bad roads but you just left power and you have said openly to the electorates oÃ¢â¬Â¦ https://t.co/6SQ5ZULL2E,John,-1.0,mahama  you speak of bad roads but you just left power and you have said openly to the electorates o ,"['mahama', 'you', 'speak', 'of', 'bad', 'road', 'but', 'you', 'just', 'left', 'power', 'and', 'you', 'have', 'said', 'openli', 'to', 'the', 'elector', 'o']"
73049,"@JDMahama @NJOAgyemang Cowards of men when they have failed and don't have the courage to admit it, they lie to theÃ¢â¬Â¦ https://t.co/CG7IP9P8Bd",John,-1.0,mahama  cowards of men when they have failed and don't have the courage to admit it they lie to the ,"['mahama', 'coward', 'of', 'men', 'when', 'they', 'have', 'fail', 'and', ""don't"", 'have', 'the', 'courag', 'to', 'admit', 'it', 'they', 'lie', 'to', 'the']"
73058,"@addo_u @Boakyewaa_N @Citi973 @JDMahama Now you're contradicting yourself.

The subject here is;

JDM promises 2 reÃ¢â¬Â¦ https://t.co/d2fLWLbkAb",John,-1.0,"   mahama now you're contradicting yourself

the subject here is;

jdm promises  re ","['mahama', 'now', ""you'r"", 'contradict', 'yourself', 'the', 'subject', 'here', 'is', 'jdm', 'promis', 're']"
73061,@1Farakhan @Boakyewaa_N @Citi973 @JDMahama Why didn't JM imprison him when he ceased his excavators if what he's doÃ¢â¬Â¦ https://t.co/Kp5MpJx2cp,John,-1.0,   mahama why didn't jm imprison him when he ceased his excavators if what he's do ,"['mahama', 'whi', ""didn't"", 'jm', 'imprison', 'him', 'when', 'he', 'ceas', 'hi', 'excav', 'if', 'what', ""he'"", 'do']"
73069,@JDMahama Daddy please try your possible hard to rescue us from this bad government for we are dying slowly,John,-1.0,mahama daddy please try your possible hard to rescue us from this bad government for we are dying slowly,"['mahama', 'daddi', 'pleas', 'tri', 'your', 'possibl', 'hard', 'to', 'rescu', 'us', 'from', 'thi', 'bad', 'govern', 'for', 'we', 'are', 'die', 'slowli']"
73071,As a rasta youth have seen the sufferation the tribulation of the common man in the nation and see the politician lÃ¢â¬Â¦ https://t.co/Arqo56RVyr,John,-1.0,as a rasta youth have seen the sufferation the tribulation of the common man in the nation and see the politician l ,"['as', 'a', 'rasta', 'youth', 'have', 'seen', 'the', 'suffer', 'the', 'tribul', 'of', 'the', 'common', 'man', 'in', 'the', 'nation', 'and', 'see', 'the', 'politician', 'l']"
73080,"@JDMahama When you made Ghanaian Graduates useless under your regime.
A guy married my long time fiance because I wÃ¢â¬Â¦ https://t.co/3ANTHzJ0RZ",John,-1.0,"mahama when you made ghanaian graduates useless under your regime
a guy married my long time fiance because i w ","['mahama', 'when', 'you', 'made', 'ghanaian', 'graduat', 'useless', 'under', 'your', 'regim', 'a', 'guy', 'marri', 'my', 'long', 'time', 'fianc', 'becaus', 'i', 'w']"
73084,@JDMahama Please you have been there befor so what is it that you wanna go there again? Pls there is nothing you caÃ¢â¬Â¦ https://t.co/Fz8m65EFMt,John,-1.0,mahama please you have been there befor so what is it that you wanna go there again pls there is nothing you ca ,"['mahama', 'pleas', 'you', 'have', 'been', 'there', 'befor', 'so', 'what', 'is', 'it', 'that', 'you', 'wanna', 'go', 'there', 'again', 'pl', 'there', 'is', 'noth', 'you', 'ca']"
73087,@PhoebeAkuse @JDMahama Like I will rather dip my thumb in fireÃ°Å¸Ëâ,John,-1.0, mahama like i will rather dip my thumb in fire,"['mahama', 'like', 'i', 'will', 'rather', 'dip', 'my', 'thumb', 'in', 'fire']"
73096,@errykus @JDMahama What is shameful about paying the money? Come again!,John,-1.0, mahama what is shameful about paying the money come again,"['mahama', 'what', 'is', 'shame', 'about', 'pay', 'the', 'money', 'come', 'again']"
73117,@IykeAinoo @Citi973 @JDMahama He always thinks promising all the time can make him win power. No way cause we Ghanaians knows him well,John,-1.0,  mahama he always thinks promising all the time can make him win power no way cause we ghanaians knows him well,"['mahama', 'he', 'alway', 'think', 'promis', 'all', 'the', 'time', 'can', 'make', 'him', 'win', 'power', 'no', 'way', 'caus', 'we', 'ghanaian', 'know', 'him', 'well']"
73130,"The @JDMahama second coming agenda is dead at birth.
As a fact, his first coming was in 2012 which he won Ã¢â¬ËdifficulÃ¢â¬Â¦ https://t.co/UUCTFe4uSF",John,-1.0,"the mahama second coming agenda is dead at birth
as a fact his first coming was in  which he won difficul ","['the', 'mahama', 'second', 'come', 'agenda', 'is', 'dead', 'at', 'birth', 'as', 'a', 'fact', 'hi', 'first', 'come', 'wa', 'in', 'which', 'he', 'won', 'difficul']"
73131,"@JDMahama Sir, please call out Nana again for the debate. I know he's afraid because he doesn't know Ghana and herÃ¢â¬Â¦ https://t.co/yxqOEwraR3",John,-1.0,mahama sir please call out nana again for the debate i know he's afraid because he doesn't know ghana and her ,"['mahama', 'sir', 'pleas', 'call', 'out', 'nana', 'again', 'for', 'the', 'debat', 'i', 'know', ""he'"", 'afraid', 'becaus', 'he', ""doesn't"", 'know', 'ghana', 'and', 'her']"
73149,"@Boakyewaa_N @JDMahama Fear and panic gripped you and the entire NPP goons, all what you mentioned now are nana addÃ¢â¬Â¦ https://t.co/mdaX14qHoN",John,-1.0, mahama fear and panic gripped you and the entire npp goons all what you mentioned now are nana add ,"['mahama', 'fear', 'and', 'panic', 'grip', 'you', 'and', 'the', 'entir', 'npp', 'goon', 'all', 'what', 'you', 'mention', 'now', 'are', 'nana', 'add']"
